train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.6654378175735474,0,49,,,,
0.6296674013137817,0,99,,,,
0.626067578792572,0,149,,,,
0.6462830305099487,0,199,,,,
0.6436855792999268,0,249,,,,
0.5053577423095703,0,299,,,,
0.6034805178642273,0,349,,,,
0.5370165109634399,0,399,,,,
0.5244170427322388,0,449,,,,
,0,449,0.5931785106658936,0.6974999904632568,,
,0,449,,,0.7138194441795349,
0.5189253091812134,1,499,,,,
0.5642259120941162,1,549,,,,
0.41346728801727295,1,599,,,,
0.4524681866168976,1,649,,,,
0.6458157300949097,1,699,,,,
0.3538897633552551,1,749,,,,
0.48616185784339905,1,799,,,,
0.5740460157394409,1,849,,,,
0.34308263659477234,1,899,,,,
,1,899,0.49742576479911804,0.7662500143051147,,
,1,899,,,0.7554861307144165,
0.4355480968952179,2,949,,,,
0.4375101923942566,2,999,,,,
0.40942102670669556,2,1049,,,,
0.51540607213974,2,1099,,,,
0.6255293488502502,2,1149,,,,
0.5021025538444519,2,1199,,,,
0.5125603675842285,2,1249,,,,
0.43328818678855896,2,1299,,,,
0.32299113273620605,2,1349,,,,
,2,1349,0.5035908818244934,0.7674999833106995,,
,2,1349,,,0.7708333134651184,
0.39928168058395386,3,1399,,,,
0.4512922763824463,3,1449,,,,
0.47189512848854065,3,1499,,,,
0.46774405241012573,3,1549,,,,
0.41246968507766724,3,1599,,,,
0.6227667331695557,3,1649,,,,
0.43921878933906555,3,1699,,,,
0.4729681611061096,3,1749,,,,
0.511666476726532,3,1799,,,,
,3,1799,0.4962236285209656,0.7524999976158142,,
,3,1799,,,0.7831944227218628,
0.5501366257667542,4,1849,,,,
0.49821603298187256,4,1899,,,,
0.5890111923217773,4,1949,,,,
0.4181475043296814,4,1999,,,,
0.5699379444122314,4,2049,,,,
0.30068573355674744,4,2099,,,,
0.4060172438621521,4,2149,,,,
0.3722429871559143,4,2199,,,,
0.3908008337020874,4,2249,,,,
,4,2249,0.49390995502471924,0.7662500143051147,,
,4,2249,,,0.7759027481079102,
0.5710663199424744,5,2299,,,,
0.4260977506637573,5,2349,,,,
0.49782299995422363,5,2399,,,,
0.6249535083770752,5,2449,,,,
0.6131383180618286,5,2499,,,,
0.3893513083457947,5,2549,,,,
0.5926008224487305,5,2599,,,,
0.3369828462600708,5,2649,,,,
0.3950181305408478,5,2699,,,,
,5,2699,0.49903878569602966,0.7481250166893005,,
,5,2699,,,0.7879166603088379,
0.6721212267875671,6,2749,,,,
0.7425410747528076,6,2799,,,,
0.37746745347976685,6,2849,,,,
0.6782984733581543,6,2899,,,,
0.45457786321640015,6,2949,,,,
0.6580241918563843,6,2999,,,,
0.4269143044948578,6,3049,,,,
0.424549400806427,6,3099,,,,
0.7066189646720886,6,3149,,,,
,6,3149,0.481781005859375,0.7712500095367432,,
,6,3149,,,0.7877777814865112,
0.7747836112976074,7,3199,,,,
0.3532034754753113,7,3249,,,,
0.4183279871940613,7,3299,,,,
0.42514610290527344,7,3349,,,,
0.41368940472602844,7,3399,,,,
