train_loss,epoch,step,val_loss,val_acc,train_acc
3.5330886840820312,2,3399,,,
3.5501365661621094,2,3449,,,
4.116494655609131,2,3499,,,
3.773705244064331,2,3549,,,
3.8758020401000977,2,3599,,,
3.529111623764038,2,3649,,,
3.6160104274749756,2,3699,,,
3.6116132736206055,2,3749,,,
3.7586934566497803,2,3799,,,
3.291196584701538,2,3849,,,
3.49090576171875,2,3899,,,
3.5145037174224854,2,3949,,,
3.6413543224334717,2,3999,,,
3.4921505451202393,2,4049,,,
4.2277045249938965,2,4099,,,
3.7404356002807617,2,4149,,,
3.664674758911133,2,4199,,,
,2,4217,3.772784471511841,0.16680000722408295,
,2,4217,,,0.16399581730365753
3.743922710418701,3,4249,,,
3.5632667541503906,3,4299,,,
3.8228671550750732,3,4349,,,
3.4870667457580566,3,4399,,,
3.6657636165618896,3,4449,,,
3.9132697582244873,3,4499,,,
3.047154426574707,3,4549,,,
3.491269588470459,3,4599,,,
3.7059295177459717,3,4649,,,
3.4090566635131836,3,4699,,,
3.8893275260925293,3,4749,,,
3.3349390029907227,3,4799,,,
3.0377559661865234,3,4849,,,
3.3947489261627197,3,4899,,,
3.231832504272461,3,4949,,,
3.556971311569214,3,4999,,,
3.2898638248443604,3,5049,,,
3.0034091472625732,3,5099,,,
3.1707162857055664,3,5149,,,
2.8514962196350098,3,5199,,,
3.12060284614563,3,5249,,,
3.072892427444458,3,5299,,,
3.2407498359680176,3,5349,,,
3.0035464763641357,3,5399,,,
3.050602912902832,3,5449,,,
3.5086307525634766,3,5499,,,
3.1209335327148438,3,5549,,,
3.342158794403076,3,5599,,,
,3,5623,3.8662378787994385,0.226500004529953,
,3,5623,,,0.2206503450870514
2.970165967941284,4,5649,,,
3.035707473754883,4,5699,,,
3.2408432960510254,4,5749,,,
3.395493268966675,4,5799,,,
3.301699638366699,4,5849,,,
3.2001776695251465,4,5899,,,
3.077411413192749,4,5949,,,
3.5170185565948486,4,5999,,,
3.2917346954345703,4,6049,,,
3.252182960510254,4,6099,,,
3.562518835067749,4,6149,,,
2.896371364593506,4,6199,,,
3.449212074279785,4,6249,,,
3.4960567951202393,4,6299,,,
3.015927314758301,4,6349,,,
2.868244171142578,4,6399,,,
2.8262343406677246,4,6449,,,
3.0862069129943848,4,6499,,,
3.6010591983795166,4,6549,,,
2.911926746368408,4,6599,,,
3.3264591693878174,4,6649,,,
3.2212328910827637,4,6699,,,
2.8916521072387695,4,6749,,,
2.963411331176758,4,6799,,,
2.947038412094116,4,6849,,,
3.3859364986419678,4,6899,,,
2.7962467670440674,4,6949,,,
3.167501449584961,4,6999,,,
,4,7029,3.3857438564300537,0.2703999876976013,
,4,7029,,,0.2723928689956665
2.841104030609131,5,7049,,,
3.2077035903930664,5,7099,,,
2.8577396869659424,5,7149,,,
3.1152942180633545,5,7199,,,
2.7427680492401123,5,7249,,,
3.0948760509490967,5,7299,,,
3.336231231689453,5,7349,,,
2.966550350189209,5,7399,,,
2.9533474445343018,5,7449,,,
2.744547128677368,5,7499,,,
2.8644862174987793,5,7549,,,
2.965127944946289,5,7599,,,
2.9135053157806396,5,7649,,,
2.843254566192627,5,7699,,,
3.2356395721435547,5,7749,,,
2.8194403648376465,5,7799,,,
3.834099054336548,5,7849,,,
2.882655382156372,5,7899,,,
3.043006658554077,5,7949,,,
3.150556802749634,5,7999,,,
2.711317777633667,5,8049,,,
2.877859115600586,5,8099,,,
2.570633888244629,5,8149,,,
2.836695909500122,5,8199,,,
3.0024375915527344,5,8249,,,
3.029236078262329,5,8299,,,
2.7280049324035645,5,8349,,,
3.1161160469055176,5,8399,,,
,5,8435,3.3509926795959473,0.29249998927116394,
,5,8435,,,0.3034761846065521
2.7247440814971924,6,8449,,,
2.397430658340454,6,8499,,,
2.799405813217163,6,8549,,,
2.9349474906921387,6,8599,,,
2.5971691608428955,6,8649,,,
2.860995292663574,6,8699,,,
2.6399686336517334,6,8749,,,
3.1944425106048584,6,8799,,,
3.1919772624969482,6,8849,,,
2.811107635498047,6,8899,,,
2.651512861251831,6,8949,,,
2.4788057804107666,6,8999,,,
2.6022679805755615,6,9049,,,
2.6673543453216553,6,9099,,,
2.4678046703338623,6,9149,,,
2.430138111114502,6,9199,,,
2.7585949897766113,6,9249,,,
2.6785430908203125,6,9299,,,
2.9936118125915527,6,9349,,,
2.520282030105591,6,9399,,,
2.296915292739868,6,9449,,,
2.706757068634033,6,9499,,,
2.5022614002227783,6,9549,,,
2.8131825923919678,6,9599,,,
2.807192087173462,6,9649,,,
2.815145492553711,6,9699,,,
2.645312547683716,6,9749,,,
2.539860248565674,6,9799,,,
,6,9841,3.115412473678589,0.33570000529289246,
,6,9841,,,0.34949547052383423
2.461879014968872,7,9849,,,
2.576594114303589,7,9899,,,
2.727339506149292,7,9949,,,
2.4754440784454346,7,9999,,,
2.6771433353424072,7,10049,,,
2.539902448654175,7,10099,,,
2.2497339248657227,7,10149,,,
3.0172855854034424,7,10199,,,
2.7664573192596436,7,10249,,,
2.48537540435791,7,10299,,,
2.5375661849975586,7,10349,,,
2.038020610809326,7,10399,,,
2.405878782272339,7,10449,,,
2.275465726852417,7,10499,,,
2.670708417892456,7,10549,,,
2.277475595474243,7,10599,,,
2.8173458576202393,7,10649,,,
2.382502555847168,7,10699,,,
2.6949119567871094,7,10749,,,
2.657693386077881,7,10799,,,
2.5659260749816895,7,10849,,,
2.485997438430786,7,10899,,,
2.4569480419158936,7,10949,,,
2.8778600692749023,7,10999,,,
2.5279853343963623,7,11049,,,
2.5222387313842773,7,11099,,,
2.469228744506836,7,11149,,,
2.2856674194335938,7,11199,,,
,7,11247,3.054845094680786,0.3402000069618225,
,7,11247,,,0.3897470533847809
2.366583824157715,8,11249,,,
2.0054430961608887,8,11299,,,
2.149721384048462,8,11349,,,
2.4650819301605225,8,11399,,,
2.332447052001953,8,11449,,,
2.1175975799560547,8,11499,,,
2.4955389499664307,8,11549,,,
2.5664970874786377,8,11599,,,
2.2342967987060547,8,11649,,,
2.3098628520965576,8,11699,,,
2.5517170429229736,8,11749,,,
2.526261806488037,8,11799,,,
2.350862979888916,8,11849,,,
2.514697790145874,8,11899,,,
2.140627861022949,8,11949,,,
2.3423092365264893,8,11999,,,
2.029839277267456,8,12049,,,
2.4042632579803467,8,12099,,,
2.658724784851074,8,12149,,,
2.4446475505828857,8,12199,,,
2.4074299335479736,8,12249,,,
2.176889419555664,8,12299,,,
1.9881364107131958,8,12349,,,
2.218665838241577,8,12399,,,
2.5332419872283936,8,12449,,,
2.2093653678894043,8,12499,,,
2.6752896308898926,8,12549,,,
2.489570379257202,8,12599,,,
2.4402575492858887,8,12649,,,
,8,12653,3.3366312980651855,0.349700003862381,
,8,12653,,,0.42115265130996704
2.413264751434326,9,12699,,,
2.3060011863708496,9,12749,,,
2.128136396408081,9,12799,,,
1.843430519104004,9,12849,,,
2.4269726276397705,9,12899,,,
2.378129482269287,9,12949,,,
2.6105093955993652,9,12999,,,
2.1953980922698975,9,13049,,,
2.01777720451355,9,13099,,,
2.172750949859619,9,13149,,,
1.6542176008224487,9,13199,,,
2.0035462379455566,9,13249,,,
2.0969491004943848,9,13299,,,
2.2999072074890137,9,13349,,,
2.466329336166382,9,13399,,,
2.7541520595550537,9,13449,,,
2.2939939498901367,9,13499,,,
2.86731219291687,9,13549,,,
2.234799861907959,9,13599,,,
2.2936673164367676,9,13649,,,
2.5621368885040283,9,13699,,,
2.379688262939453,9,13749,,,
2.6726949214935303,9,13799,,,
2.2086541652679443,9,13849,,,
2.0011191368103027,9,13899,,,
1.8937585353851318,9,13949,,,
1.682347297668457,9,13999,,,
2.2875373363494873,9,14049,,,
,9,14059,3.271954298019409,0.3928999900817871,
,9,14059,,,0.45153582096099854
1.6427347660064697,10,14099,,,
1.81622314453125,10,14149,,,
2.182515859603882,10,14199,,,
1.9192966222763062,10,14249,,,
2.476562976837158,10,14299,,,
2.2846169471740723,10,14349,,,
2.0323498249053955,10,14399,,,
2.4479546546936035,10,14449,,,
2.55196213722229,10,14499,,,
2.087315797805786,10,14549,,,
2.028473138809204,10,14599,,,
2.2864065170288086,10,14649,,,
1.7860431671142578,10,14699,,,
2.4128482341766357,10,14749,,,
2.0037786960601807,10,14799,,,
1.9177721738815308,10,14849,,,
2.0132060050964355,10,14899,,,
2.305915355682373,10,14949,,,
1.8696171045303345,10,14999,,,
2.071281909942627,10,15049,,,
2.0628180503845215,10,15099,,,
1.9931530952453613,10,15149,,,
1.9131603240966797,10,15199,,,
1.9448124170303345,10,15249,,,
2.008678913116455,10,15299,,,
1.9628918170928955,10,15349,,,
1.901286244392395,10,15399,,,
1.899158000946045,10,15449,,,
,10,15465,2.456653356552124,0.4131999909877777,
,10,15465,,,0.4739842712879181
1.7426915168762207,11,15499,,,
2.096881628036499,11,15549,,,
1.8000679016113281,11,15599,,,
1.7952942848205566,11,15649,,,
2.1171345710754395,11,15699,,,
2.0805132389068604,11,15749,,,
1.734105110168457,11,15799,,,
2.069326639175415,11,15849,,,
1.8827139139175415,11,15899,,,
2.1752982139587402,11,15949,,,
1.5873901844024658,11,15999,,,
1.539940357208252,11,16049,,,
2.0366313457489014,11,16099,,,
2.907897710800171,11,16149,,,
2.1896555423736572,11,16199,,,
2.0616068840026855,11,16249,,,
2.0121943950653076,11,16299,,,
1.9572749137878418,11,16349,,,
1.8245872259140015,11,16399,,,
1.9689624309539795,11,16449,,,
1.8046201467514038,11,16499,,,
1.8955745697021484,11,16549,,,
2.080397129058838,11,16599,,,
1.620131492614746,11,16649,,,
1.8156561851501465,11,16699,,,
2.5112059116363525,11,16749,,,
2.0784459114074707,11,16799,,,
1.4250190258026123,11,16849,,,
,11,16871,2.3599600791931152,0.429500013589859,
,11,16871,,,0.49777737259864807
1.7821351289749146,12,16899,,,
2.091775894165039,12,16949,,,
2.0467567443847656,12,16999,,,
1.9752010107040405,12,17049,,,
1.8822745084762573,12,17099,,,
1.5587482452392578,12,17149,,,
2.272193670272827,12,17199,,,
1.9215394258499146,12,17249,,,
2.0527572631835938,12,17299,,,
2.321758508682251,12,17349,,,
2.0034146308898926,12,17399,,,
1.8314809799194336,12,17449,,,
1.6817877292633057,12,17499,,,
2.1060292720794678,12,17549,,,
2.305840015411377,12,17599,,,
1.9895315170288086,12,17649,,,
1.934087872505188,12,17699,,,
2.064749240875244,12,17749,,,
1.7491819858551025,12,17799,,,
1.803568720817566,12,17849,,,
1.8111958503723145,12,17899,,,
1.9753926992416382,12,17949,,,
1.6772832870483398,12,17999,,,
2.0313377380371094,12,18049,,,
1.5734246969223022,12,18099,,,
1.9892358779907227,12,18149,,,
2.4919562339782715,12,18199,,,
1.5677467584609985,12,18249,,,
,12,18277,2.5167689323425293,0.4253000020980835,
,12,18277,,,0.5225151181221008
1.6108976602554321,13,18299,,,
1.8142168521881104,13,18349,,,
1.9158096313476562,13,18399,,,
1.8557106256484985,13,18449,,,
1.9663057327270508,13,18499,,,
2.3139662742614746,13,18549,,,
1.8361883163452148,13,18599,,,
1.8574082851409912,13,18649,,,
2.2046265602111816,13,18699,,,
1.7494975328445435,13,18749,,,
1.650815486907959,13,18799,,,
1.7337411642074585,13,18849,,,
1.764852523803711,13,18899,,,
1.6630165576934814,13,18949,,,
1.6269458532333374,13,18999,,,
1.8324271440505981,13,19049,,,
1.5963863134384155,13,19099,,,
1.4824968576431274,13,19149,,,
2.2811317443847656,13,19199,,,
1.64043128490448,13,19249,,,
1.8166241645812988,13,19299,,,
2.2901971340179443,13,19349,,,
1.9961947202682495,13,19399,,,
2.164185047149658,13,19449,,,
1.788870096206665,13,19499,,,
1.8484055995941162,13,19549,,,
1.6919960975646973,13,19599,,,
1.4481645822525024,13,19649,,,
,13,19683,2.432837724685669,0.43639999628067017,
,13,19683,,,0.5447079539299011
1.6086487770080566,14,19699,,,
2.0419328212738037,14,19749,,,
1.5094918012619019,14,19799,,,
1.6129505634307861,14,19849,,,
1.5426619052886963,14,19899,,,
2.126553535461426,14,19949,,,
1.5407512187957764,14,19999,,,
1.8819433450698853,14,20049,,,
1.4962893724441528,14,20099,,,
1.5607033967971802,14,20149,,,
1.6009161472320557,14,20199,,,
1.7474873065948486,14,20249,,,
1.2722587585449219,14,20299,,,
1.962442398071289,14,20349,,,
1.5584344863891602,14,20399,,,
1.7302783727645874,14,20449,,,
1.7771018743515015,14,20499,,,
1.672055721282959,14,20549,,,
1.5526444911956787,14,20599,,,
1.6863065958023071,14,20649,,,
1.5462419986724854,14,20699,,,
1.7203251123428345,14,20749,,,
1.312641978263855,14,20799,,,
1.7167646884918213,14,20849,,,
1.6195704936981201,14,20899,,,
1.7188057899475098,14,20949,,,
1.4017621278762817,14,20999,,,
1.5692715644836426,14,21049,,,
,14,21089,2.782022714614868,0.45649999380111694,
,14,21089,,,0.5659339427947998
1.4953646659851074,15,21099,,,
1.2939993143081665,15,21149,,,
1.5827736854553223,15,21199,,,
1.5810914039611816,15,21249,,,
1.4936389923095703,15,21299,,,
1.1776241064071655,15,21349,,,
1.1292033195495605,15,21399,,,
1.7515345811843872,15,21449,,,
1.4643638134002686,15,21499,,,
1.6967833042144775,15,21549,,,
1.3063828945159912,15,21599,,,
1.4739176034927368,15,21649,,,
1.497671365737915,15,21699,,,
1.3350532054901123,15,21749,,,
1.4159362316131592,15,21799,,,
2.001486301422119,15,21849,,,
1.3504769802093506,15,21899,,,
2.0467474460601807,15,21949,,,
1.6701834201812744,15,21999,,,
1.660851001739502,15,22049,,,
1.3382340669631958,15,22099,,,
1.6913050413131714,15,22149,,,
1.2671343088150024,15,22199,,,
1.7912362813949585,15,22249,,,
1.4053536653518677,15,22299,,,
1.387869954109192,15,22349,,,
1.5992599725723267,15,22399,,,
1.5708531141281128,15,22449,,,
,15,22495,2.307285785675049,0.45339998602867126,
,15,22495,,,0.5865375995635986
1.646216869354248,16,22499,,,
1.1468807458877563,16,22549,,,
1.3164657354354858,16,22599,,,
1.5412614345550537,16,22649,,,
1.419624924659729,16,22699,,,
1.468584656715393,16,22749,,,
1.2805804014205933,16,22799,,,
2.2132997512817383,16,22849,,,
1.417212963104248,16,22899,,,
1.6262331008911133,16,22949,,,
1.239009976387024,16,22999,,,
1.4605305194854736,16,23049,,,
1.8322620391845703,16,23099,,,
1.393102765083313,16,23149,,,
1.6446796655654907,16,23199,,,
1.9995105266571045,16,23249,,,
1.5091450214385986,16,23299,,,
1.356540322303772,16,23349,,,
1.4632071256637573,16,23399,,,
1.6427321434020996,16,23449,,,
1.5703147649765015,16,23499,,,
1.5695606470108032,16,23549,,,
2.021134614944458,16,23599,,,
1.506105899810791,16,23649,,,
1.5845298767089844,16,23699,,,
1.5779074430465698,16,23749,,,
1.788994312286377,16,23799,,,
1.4351160526275635,16,23849,,,
1.2357676029205322,16,23899,,,
,16,23901,2.35710072517395,0.4722999930381775,
,16,23901,,,0.6061966419219971
1.365800380706787,17,23949,,,
1.3843249082565308,17,23999,,,
1.8210721015930176,17,24049,,,
1.5551780462265015,17,24099,,,
1.9229353666305542,17,24149,,,
1.3173596858978271,17,24199,,,
1.0669540166854858,17,24249,,,
1.120029330253601,17,24299,,,
1.2937579154968262,17,24349,,,
0.974050760269165,17,24399,,,
1.265519618988037,17,24449,,,
1.2899545431137085,17,24499,,,
1.4689016342163086,17,24549,,,
1.3734192848205566,17,24599,,,
1.4690886735916138,17,24649,,,
1.3512349128723145,17,24699,,,
1.3699548244476318,17,24749,,,
1.3995232582092285,17,24799,,,
1.444628357887268,17,24849,,,
1.6218225955963135,17,24899,,,
1.296185851097107,17,24949,,,
1.0683130025863647,17,24999,,,
1.0236726999282837,17,25049,,,
1.5569264888763428,17,25099,,,
1.543350338935852,17,25149,,,
1.555916428565979,17,25199,,,
1.49772310256958,17,25249,,,
0.9973886013031006,17,25299,,,
,17,25307,2.240689754486084,0.47690001130104065,
,17,25307,,,0.6233219504356384
1.39033842086792,18,25349,,,
1.2977790832519531,18,25399,,,
1.0938960313796997,18,25449,,,
1.2279552221298218,18,25499,,,
1.2208703756332397,18,25549,,,
1.3481143712997437,18,25599,,,
1.449445128440857,18,25649,,,
1.3909271955490112,18,25699,,,
1.4509371519088745,18,25749,,,
1.3215330839157104,18,25799,,,
1.683185338973999,18,25849,,,
1.4865636825561523,18,25899,,,
1.4325741529464722,18,25949,,,
1.3269474506378174,18,25999,,,
1.1340488195419312,18,26049,,,
1.0114861726760864,18,26099,,,
1.1489850282669067,18,26149,,,
1.380192756652832,18,26199,,,
1.3675408363342285,18,26249,,,
1.3394345045089722,18,26299,,,
1.45560884475708,18,26349,,,
1.37971830368042,18,26399,,,
0.9006868600845337,18,26449,,,
1.578038215637207,18,26499,,,
1.7422747611999512,18,26549,,,
1.2342506647109985,18,26599,,,
1.3394581079483032,18,26649,,,
1.6242245435714722,18,26699,,,
,18,26713,2.3635945320129395,0.4690999984741211,
,18,26713,,,0.6450591087341309
0.9889729022979736,19,26749,,,
1.5169601440429688,19,26799,,,
0.9989741444587708,19,26849,,,
1.3694908618927002,19,26899,,,
0.8771884441375732,19,26949,,,
1.3232591152191162,19,26999,,,
0.7590997219085693,19,27049,,,
1.0932011604309082,19,27099,,,
1.1976927518844604,19,27149,,,
1.2170225381851196,19,27199,,,
1.394171118736267,19,27249,,,
0.8997679352760315,19,27299,,,
1.1434109210968018,19,27349,,,
0.9458140730857849,19,27399,,,
0.9774290323257446,19,27449,,,
1.60262930393219,19,27499,,,
0.8790555596351624,19,27549,,,
1.5113263130187988,19,27599,,,
1.2995997667312622,19,27649,,,
1.2978968620300293,19,27699,,,
1.6290134191513062,19,27749,,,
1.0889085531234741,19,27799,,,
0.9301121234893799,19,27849,,,
0.9817103147506714,19,27899,,,
1.5488975048065186,19,27949,,,
0.893463671207428,19,27999,,,
1.7377357482910156,19,28049,,,
1.485500693321228,19,28099,,,
,19,28119,2.2598185539245605,0.4796000123023987,
,19,28119,,,0.6625844836235046
1.3666170835494995,20,28149,,,
1.1607319116592407,20,28199,,,
1.0841137170791626,20,28249,,,
0.9782801270484924,20,28299,,,
1.1568427085876465,20,28349,,,
1.0276507139205933,20,28399,,,
1.4350289106369019,20,28449,,,
0.958202600479126,20,28499,,,
1.0410664081573486,20,28549,,,
1.1398820877075195,20,28599,,,
1.199602723121643,20,28649,,,
0.9574059844017029,20,28699,,,
0.9223018288612366,20,28749,,,
1.229017734527588,20,28799,,,
0.9576543569564819,20,28849,,,
1.229225754737854,20,28899,,,
1.4105440378189087,20,28949,,,
1.1625044345855713,20,28999,,,
1.1148040294647217,20,29049,,,
1.2577874660491943,20,29099,,,
1.4768362045288086,20,29149,,,
1.1677013635635376,20,29199,,,
1.0831857919692993,20,29249,,,
1.162916660308838,20,29299,,,
0.8476396203041077,20,29349,,,
1.1294528245925903,20,29399,,,
1.1705820560455322,20,29449,,,
1.1638106107711792,20,29499,,,
,20,29525,2.298410177230835,0.48919999599456787,
,20,29525,,,0.6845550537109375
0.9276461005210876,21,29549,,,
1.4015679359436035,21,29599,,,
1.1654669046401978,21,29649,,,
0.8074401617050171,21,29699,,,
0.8850682973861694,21,29749,,,
0.9028809070587158,21,29799,,,
1.181073784828186,21,29849,,,
1.2262743711471558,21,29899,,,
1.5150054693222046,21,29949,,,
0.920605480670929,21,29999,,,
1.0526375770568848,21,30049,,,
0.8940199017524719,21,30099,,,
0.9228510856628418,21,30149,,,
0.9553327560424805,21,30199,,,
1.2481694221496582,21,30249,,,
1.4484734535217285,21,30299,,,
1.245408535003662,21,30349,,,
0.7941636443138123,21,30399,,,
1.304028034210205,21,30449,,,
0.8813321590423584,21,30499,,,
1.2672405242919922,21,30549,,,
1.153682827949524,21,30599,,,
0.8855471014976501,21,30649,,,
1.027209758758545,21,30699,,,
1.0350394248962402,21,30749,,,
1.1249005794525146,21,30799,,,
1.0074341297149658,21,30849,,,
0.7400819659233093,21,30899,,,
,21,30931,2.342987298965454,0.48249998688697815,
,21,30931,,,0.7025026679039001
0.9118067622184753,22,30949,,,
1.2592732906341553,22,30999,,,
0.8074073195457458,22,31049,,,
0.8723484873771667,22,31099,,,
0.701898992061615,22,31149,,,
1.1741712093353271,22,31199,,,
0.568575382232666,22,31249,,,
1.543729543685913,22,31299,,,
0.8588520884513855,22,31349,,,
1.0754473209381104,22,31399,,,
1.0322729349136353,22,31449,,,
0.8360388875007629,22,31499,,,
0.8924247622489929,22,31549,,,
0.8421198725700378,22,31599,,,
1.3766266107559204,22,31649,,,
1.3226717710494995,22,31699,,,
1.2139402627944946,22,31749,,,
0.8320281505584717,22,31799,,,
0.8942540287971497,22,31849,,,
0.8424843549728394,22,31899,,,
1.1635552644729614,22,31949,,,
1.0654442310333252,22,31999,,,
1.3144586086273193,22,32049,,,
1.1203539371490479,22,32099,,,
1.3798867464065552,22,32149,,,
0.9305061101913452,22,32199,,,
0.9771760106086731,22,32249,,,
0.9492101073265076,22,32299,,,
,22,32337,2.267974853515625,0.4945000112056732,
,22,32337,,,0.7137935757637024
0.8032021522521973,23,32349,,,
0.6416455507278442,23,32399,,,
0.678670346736908,23,32449,,,
0.6297702193260193,23,32499,,,
0.5200660824775696,23,32549,,,
0.8608638048171997,23,32599,,,
0.8565548658370972,23,32649,,,
0.6785826086997986,23,32699,,,
0.5436385869979858,23,32749,,,
1.0201911926269531,23,32799,,,
1.0126736164093018,23,32849,,,
0.8415801525115967,23,32899,,,
1.0394399166107178,23,32949,,,
0.848199725151062,23,32999,,,
0.9918203949928284,23,33049,,,
0.9410722255706787,23,33099,,,
1.0742785930633545,23,33149,,,
0.9644728302955627,23,33199,,,
0.9339376091957092,23,33249,,,
0.840413510799408,23,33299,,,
1.089657187461853,23,33349,,,
0.7282095551490784,23,33399,,,
1.0218616724014282,23,33449,,,
0.8965383768081665,23,33499,,,
0.9838863015174866,23,33549,,,
0.9996213316917419,23,33599,,,
0.8413032293319702,23,33649,,,
1.036171793937683,23,33699,,,
,23,33743,2.2624940872192383,0.49459999799728394,
,23,33743,,,0.7408428192138672
0.8788479566574097,24,33749,,,
0.5212850570678711,24,33799,,,
0.7829312086105347,24,33849,,,
0.7968476414680481,24,33899,,,
1.0114803314208984,24,33949,,,
1.1429519653320312,24,33999,,,
0.7796608209609985,24,34049,,,
0.694916844367981,24,34099,,,
0.9993683099746704,24,34149,,,
0.8511410355567932,24,34199,,,
0.6888665556907654,24,34249,,,
0.9833177924156189,24,34299,,,
0.8126632571220398,24,34349,,,
0.9169980883598328,24,34399,,,
0.8299582004547119,24,34449,,,
0.7858552932739258,24,34499,,,
1.1831488609313965,24,34549,,,
0.8198568820953369,24,34599,,,
0.5300842523574829,24,34649,,,
0.7751935720443726,24,34699,,,
0.8027849197387695,24,34749,,,
0.9610875248908997,24,34799,,,
0.7738562226295471,24,34849,,,
1.0412142276763916,24,34899,,,
0.8575876355171204,24,34949,,,
0.951399028301239,24,34999,,,
1.0536807775497437,24,35049,,,
1.4359649419784546,24,35099,,,
0.8890410661697388,24,35149,,,
,24,35149,2.4432976245880127,0.4837000072002411,
,24,35149,,,0.7564011216163635
0.500324010848999,25,35199,,,
0.8228991031646729,25,35249,,,
0.49683713912963867,25,35299,,,
0.7489545345306396,25,35349,,,
0.8571534156799316,25,35399,,,
0.8837423324584961,25,35449,,,
0.7352985143661499,25,35499,,,
0.605520486831665,25,35549,,,
0.8757776021957397,25,35599,,,
0.8154907822608948,25,35649,,,
0.7297060489654541,25,35699,,,
0.7818168997764587,25,35749,,,
0.7659991979598999,25,35799,,,
0.4257829785346985,25,35849,,,
0.8379925489425659,25,35899,,,
0.817305326461792,25,35949,,,
0.7890669703483582,25,35999,,,
1.0824278593063354,25,36049,,,
0.6159259676933289,25,36099,,,
0.6185973882675171,25,36149,,,
0.6978152394294739,25,36199,,,
1.0686894655227661,25,36249,,,
0.7258899211883545,25,36299,,,
0.7881667017936707,25,36349,,,
1.3497142791748047,25,36399,,,
0.6380628347396851,25,36449,,,
0.8986830115318298,25,36499,,,
0.9848769307136536,25,36549,,,
,25,36555,2.3940298557281494,0.48820000886917114,
,25,36555,,,0.7731930017471313
0.5368571281433105,26,36599,,,
0.5014662742614746,26,36649,,,
0.48130205273628235,26,36699,,,
0.6991838216781616,26,36749,,,
0.8180777430534363,26,36799,,,
0.5242102146148682,26,36849,,,
0.5998488664627075,26,36899,,,
0.6783657073974609,26,36949,,,
0.7541667819023132,26,36999,,,
0.6597965359687805,26,37049,,,
0.6774601340293884,26,37099,,,
0.6390529274940491,26,37149,,,
0.7121217846870422,26,37199,,,
0.5953031778335571,26,37249,,,
0.6959931254386902,26,37299,,,
0.7094572186470032,26,37349,,,
0.6940820813179016,26,37399,,,
0.6541984677314758,26,37449,,,
0.7250624895095825,26,37499,,,
0.9245951771736145,26,37549,,,
0.805300772190094,26,37599,,,
0.8956736326217651,26,37649,,,
0.9736899137496948,26,37699,,,
0.8398181796073914,26,37749,,,
0.7925108671188354,26,37799,,,
0.9542807936668396,26,37849,,,
0.8400025963783264,26,37899,,,
0.6436337828636169,26,37949,,,
,26,37961,2.369575023651123,0.5059999823570251,
,26,37961,,,0.7921296954154968
0.5577130913734436,27,37999,,,
0.8389134407043457,27,38049,,,
0.3991699814796448,27,38099,,,
0.5512937307357788,27,38149,,,
0.3784709572792053,27,38199,,,
0.3361402153968811,27,38249,,,
0.6730184555053711,27,38299,,,
0.8318872451782227,27,38349,,,
0.6557884216308594,27,38399,,,
0.7470770478248596,27,38449,,,
