train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.35726428031921387,14,6349,,,,
0.18924981355667114,14,6399,,,,
0.47901538014411926,14,6449,,,,
0.5558391213417053,14,6499,,,,
0.16994573175907135,14,6549,,,,
0.5258566737174988,14,6599,,,,
0.24313928186893463,14,6649,,,,
0.3283610939979553,14,6699,,,,
0.5406612157821655,14,6749,,,,
,14,6749,0.39718303084373474,0.8500000238418579,,
,14,6749,,,0.8824999928474426,
0.2619260549545288,15,6799,,,,
0.0993412435054779,15,6849,,,,
0.3435215353965759,15,6899,,,,
0.17711615562438965,15,6949,,,,
0.4613666832447052,15,6999,,,,
0.43667054176330566,15,7049,,,,
0.5573506951332092,15,7099,,,,
0.26545706391334534,15,7149,,,,
0.43701642751693726,15,7199,,,,
,15,7199,0.4236869812011719,0.8387500047683716,,
,15,7199,,,0.8835416436195374,
0.3544549345970154,16,7249,,,,
0.18957680463790894,16,7299,,,,
0.2611726224422455,16,7349,,,,
0.26645541191101074,16,7399,,,,
0.16869071125984192,16,7449,,,,
0.5962791442871094,16,7499,,,,
0.29542267322540283,16,7549,,,,
0.16065669059753418,16,7599,,,,
0.23499786853790283,16,7649,,,,
,16,7649,0.3835141658782959,0.8481249809265137,,
,16,7649,,,0.8809722065925598,
0.6116500496864319,17,7699,,,,
0.23193837702274323,17,7749,,,,
0.24464023113250732,17,7799,,,,
0.4619182348251343,17,7849,,,,
0.1596575677394867,17,7899,,,,
0.11375179141759872,17,7949,,,,
0.4484981298446655,17,7999,,,,
0.3921341598033905,17,8049,,,,
0.24282225966453552,17,8099,,,,
,17,8099,0.3984335660934448,0.8475000262260437,,
,17,8099,,,0.886805534362793,
0.16546297073364258,18,8149,,,,
0.3593817949295044,18,8199,,,,
0.3939879238605499,18,8249,,,,
0.41791218519210815,18,8299,,,,
0.11781766265630722,18,8349,,,,
0.3495038151741028,18,8399,,,,
0.23830150067806244,18,8449,,,,
0.2278793901205063,18,8499,,,,
0.36361539363861084,18,8549,,,,
,18,8549,0.39086711406707764,0.8424999713897705,,
,18,8549,,,0.8913888931274414,
0.16045762598514557,19,8599,,,,
0.3478299081325531,19,8649,,,,
0.11147262901067734,19,8699,,,,
0.161024272441864,19,8749,,,,
0.2880308926105499,19,8799,,,,
0.4793848693370819,19,8849,,,,
0.295784592628479,19,8899,,,,
0.10524562746286392,19,8949,,,,
0.1633250117301941,19,8999,,,,
,19,8999,0.401712566614151,0.8399999737739563,,
,19,8999,,,0.8859722018241882,
0.3446241617202759,20,9049,,,,
0.24958208203315735,20,9099,,,,
0.16511580348014832,20,9149,,,,
0.431956946849823,20,9199,,,,
0.4424436092376709,20,9249,,,,
0.2097335010766983,20,9299,,,,
0.27418726682662964,20,9349,,,,
0.16733814775943756,20,9399,,,,
0.31160569190979004,20,9449,,,,
,20,9449,0.4205823540687561,0.8531249761581421,,
,20,9449,,,0.8943750262260437,
0.2912103831768036,21,9499,,,,
0.19795431196689606,21,9549,,,,
0.15843389928340912,21,9599,,,,
0.299105703830719,21,9649,,,,
0.41809603571891785,21,9699,,,,
0.37960565090179443,21,9749,,,,
0.3939046561717987,21,9799,,,,
0.16794909536838531,21,9849,,,,
0.28754937648773193,21,9899,,,,
,21,9899,0.3838140368461609,0.8575000166893005,,
,21,9899,,,0.8909721970558167,
0.31320637464523315,22,9949,,,,
0.20190270245075226,22,9999,,,,
0.09324128180742264,22,10049,,,,
0.4294195771217346,22,10099,,,,
0.5119425654411316,22,10149,,,,
0.25608763098716736,22,10199,,,,
0.42041048407554626,22,10249,,,,
0.1644311100244522,22,10299,,,,
0.20677246153354645,22,10349,,,,
,22,10349,0.405794233083725,0.8462499976158142,,
,22,10349,,,0.8954861164093018,
0.3172190189361572,23,10399,,,,
0.13385868072509766,23,10449,,,,
0.2553063631057739,23,10499,,,,
0.2095266580581665,23,10549,,,,
0.1735372692346573,23,10599,,,,
0.4901452660560608,23,10649,,,,
0.2143712043762207,23,10699,,,,
0.12584750354290009,23,10749,,,,
0.7808455228805542,23,10799,,,,
,23,10799,0.39331328868865967,0.8543750047683716,,
,23,10799,,,0.8970833420753479,
0.25255340337753296,24,10849,,,,
0.15191322565078735,24,10899,,,,
0.2888244688510895,24,10949,,,,
0.5614725351333618,24,10999,,,,
0.1609652191400528,24,11049,,,,
0.13297705352306366,24,11099,,,,
0.16967570781707764,24,11149,,,,
0.1245766207575798,24,11199,,,,
0.663133442401886,24,11249,,,,
,24,11249,0.4344918727874756,0.8512499928474426,,
,24,11249,,,0.8997916579246521,
0.27197393774986267,25,11299,,,,
0.20299877226352692,25,11349,,,,
0.354426771402359,25,11399,,,,
0.24845154583454132,25,11449,,,,
0.21808375418186188,25,11499,,,,
0.143393874168396,25,11549,,,,
0.2164190262556076,25,11599,,,,
0.17852194607257843,25,11649,,,,
0.2115602046251297,25,11699,,,,
,25,11699,0.4163459539413452,0.8525000214576721,,
,25,11699,,,0.9014583230018616,
0.1789637804031372,26,11749,,,,
0.30608174204826355,26,11799,,,,
0.3365963101387024,26,11849,,,,
0.15034042298793793,26,11899,,,,
0.2719447612762451,26,11949,,,,
0.25601017475128174,26,11999,,,,
0.09930136054754257,26,12049,,,,
0.25225505232810974,26,12099,,,,
0.2804292142391205,26,12149,,,,
,26,12149,0.4452710449695587,0.8587499856948853,,
,26,12149,,,0.9011111259460449,
0.2915320098400116,27,12199,,,,
0.16190603375434875,27,12249,,,,
0.21587377786636353,27,12299,,,,
0.2702639102935791,27,12349,,,,
0.21131254732608795,27,12399,,,,
0.33161261677742004,27,12449,,,,
0.28265562653541565,27,12499,,,,
0.11318112909793854,27,12549,,,,
0.2508329749107361,27,12599,,,,
,27,12599,0.43206456303596497,0.8456249833106995,,
,27,12599,,,0.9043750166893005,
0.22961707413196564,28,12649,,,,
0.20778952538967133,28,12699,,,,
0.28001612424850464,28,12749,,,,
0.16341722011566162,28,12799,,,,
0.26238349080085754,28,12849,,,,
0.21866492927074432,28,12899,,,,
0.18891559541225433,28,12949,,,,
0.18624956905841827,28,12999,,,,
0.3180184066295624,28,13049,,,,
,28,13049,0.42424261569976807,0.8493750095367432,,
,28,13049,,,0.9040277600288391,
0.2109454721212387,29,13099,,,,
0.23333510756492615,29,13149,,,,
0.3239322304725647,29,13199,,,,
0.38776981830596924,29,13249,,,,
0.14391407370567322,29,13299,,,,
0.2620295286178589,29,13349,,,,
0.1332903504371643,29,13399,,,,
0.18229594826698303,29,13449,,,,
0.40959200263023376,29,13499,,,,
,29,13499,0.43392157554626465,0.8587499856948853,,
,29,13499,,,0.9043055772781372,
0.16735339164733887,30,13549,,,,
0.44617265462875366,30,13599,,,,
0.340628981590271,30,13649,,,,
0.289209246635437,30,13699,,,,
0.33294805884361267,30,13749,,,,
0.3411429822444916,30,13799,,,,
0.1878533661365509,30,13849,,,,
0.49993085861206055,30,13899,,,,
0.3399810194969177,30,13949,,,,
,30,13949,0.40240755677223206,0.856249988079071,,
,30,13949,,,0.9079166650772095,
0.13105084002017975,31,13999,,,,
0.21560978889465332,31,14049,,,,
0.27053701877593994,31,14099,,,,
0.16964846849441528,31,14149,,,,
0.25838667154312134,31,14199,,,,
0.18646836280822754,31,14249,,,,
0.15370658040046692,31,14299,,,,
0.3351058065891266,31,14349,,,,
0.12984056770801544,31,14399,,,,
,31,14399,0.41381537914276123,0.8637499809265137,,
,31,14399,,,0.9109027981758118,
0.0659952461719513,32,14449,,,,
0.2640252709388733,32,14499,,,,
0.13949808478355408,32,14549,,,,
0.17092838883399963,32,14599,,,,
0.3352223038673401,32,14649,,,,
0.2060997188091278,32,14699,,,,
0.18982304632663727,32,14749,,,,
0.3256615400314331,32,14799,,,,
0.16169030964374542,32,14849,,,,
,32,14849,0.3971062898635864,0.8587499856948853,,
,32,14849,,,0.910069465637207,
0.09996066242456436,33,14899,,,,
0.2739499509334564,33,14949,,,,
0.12710075080394745,33,14999,,,,
0.2947140336036682,33,15049,,,,
0.23248469829559326,33,15099,,,,
0.27653205394744873,33,15149,,,,
0.19336648285388947,33,15199,,,,
0.13135534524917603,33,15249,,,,
0.11739447712898254,33,15299,,,,
,33,15299,0.40834736824035645,0.8581249713897705,,
,33,15299,,,0.9131249785423279,
0.15001720190048218,34,15349,,,,
0.2007700502872467,34,15399,,,,
0.20553088188171387,34,15449,,,,
0.17619995772838593,34,15499,,,,
0.14953623712062836,34,15549,,,,
0.34945380687713623,34,15599,,,,
0.38353705406188965,34,15649,,,,
0.11748340725898743,34,15699,,,,
0.2588118016719818,34,15749,,,,
,34,15749,0.42712336778640747,0.8518750071525574,,
,34,15749,,,0.9169444441795349,
0.13816967606544495,35,15799,,,,
0.14906156063079834,35,15849,,,,
0.1572418510913849,35,15899,,,,
0.15152238309383392,35,15949,,,,
0.1348429173231125,35,15999,,,,
0.26363447308540344,35,16049,,,,
0.1826469451189041,35,16099,,,,
0.545407772064209,35,16149,,,,
0.14289052784442902,35,16199,,,,
,35,16199,0.4251595437526703,0.8637499809265137,,
,35,16199,,,0.9159027934074402,
0.18017353117465973,36,16249,,,,
0.7211668491363525,36,16299,,,,
0.2018362432718277,36,16349,,,,
0.07020752876996994,36,16399,,,,
0.2199970930814743,36,16449,,,,
0.20088057219982147,36,16499,,,,
0.11069269478321075,36,16549,,,,
0.24024899303913116,36,16599,,,,
0.10220079869031906,36,16649,,,,
,36,16649,0.43026137351989746,0.8568750023841858,,
,36,16649,,,0.9158333539962769,
0.06263800710439682,37,16699,,,,
0.12977848947048187,37,16749,,,,
0.11499999463558197,37,16799,,,,
0.16900524497032166,37,16849,,,,
0.06841745227575302,37,16899,,,,
0.2229725420475006,37,16949,,,,
0.4204241633415222,37,16999,,,,
0.3472760319709778,37,17049,,,,
0.21244218945503235,37,17099,,,,
,37,17099,0.4410567879676819,0.859375,,
,37,17099,,,0.9146527647972107,
0.219343900680542,38,17149,,,,
0.1459529548883438,38,17199,,,,
0.18955965340137482,38,17249,,,,
0.09512203186750412,38,17299,,,,
0.15219704806804657,38,17349,,,,
0.15292173624038696,38,17399,,,,
0.125848650932312,38,17449,,,,
0.14186939597129822,38,17499,,,,
0.35889437794685364,38,17549,,,,
,38,17549,0.45279887318611145,0.8450000286102295,,
,38,17549,,,0.918958306312561,
0.13814108073711395,39,17599,,,,
0.25933703780174255,39,17649,,,,
0.45784130692481995,39,17699,,,,
0.22579671442508698,39,17749,,,,
0.18997885286808014,39,17799,,,,
0.2951177954673767,39,17849,,,,
0.2220589518547058,39,17899,,,,
0.12287476658821106,39,17949,,,,
0.1583193838596344,39,17999,,,,
,39,17999,0.4245935380458832,0.8587499856948853,,
,39,17999,,,0.9222221970558167,
0.2286980301141739,40,18049,,,,
0.27804994583129883,40,18099,,,,
0.40311285853385925,40,18149,,,,
0.3040941655635834,40,18199,,,,
0.1142774447798729,40,18249,,,,
0.1393619030714035,40,18299,,,,
0.17632263898849487,40,18349,,,,
0.09191859513521194,40,18399,,,,
0.3065755069255829,40,18449,,,,
,40,18449,0.45776212215423584,0.8531249761581421,,
,40,18449,,,0.9224305748939514,
0.2774561941623688,41,18499,,,,
0.5721108317375183,41,18549,,,,
0.2688681483268738,41,18599,,,,
0.16306529939174652,41,18649,,,,
0.14589326083660126,41,18699,,,,
0.07673344016075134,41,18749,,,,
0.14832501113414764,41,18799,,,,
0.07012477517127991,41,18849,,,,
0.3006041944026947,41,18899,,,,
,41,18899,0.45079752802848816,0.8575000166893005,,
,41,18899,,,0.9250694513320923,
0.1141534373164177,42,18949,,,,
0.1922583431005478,42,18999,,,,
0.4027886986732483,42,19049,,,,
0.16155938804149628,42,19099,,,,
0.1364646553993225,42,19149,,,,
0.33005714416503906,42,19199,,,,
0.15321354568004608,42,19249,,,,
0.3112568259239197,42,19299,,,,
0.2802389860153198,42,19349,,,,
,42,19349,0.4417511224746704,0.8587499856948853,,
,42,19349,,,0.9254166483879089,
0.16790591180324554,43,19399,,,,
0.35569971799850464,43,19449,,,,
0.12329978495836258,43,19499,,,,
0.10188351571559906,43,19549,,,,
0.11661873757839203,43,19599,,,,
0.06586197018623352,43,19649,,,,
0.24230696260929108,43,19699,,,,
0.21899136900901794,43,19749,,,,
0.08470533043146133,43,19799,,,,
,43,19799,0.42960330843925476,0.8600000143051147,,
,43,19799,,,0.9273611307144165,
0.25907573103904724,44,19849,,,,
0.09816890954971313,44,19899,,,,
0.18458043038845062,44,19949,,,,
0.05796123296022415,44,19999,,,,
0.22877275943756104,44,20049,,,,
0.20182791352272034,44,20099,,,,
0.13809363543987274,44,20149,,,,
0.3196089267730713,44,20199,,,,
0.2793053090572357,44,20249,,,,
,44,20249,0.44581881165504456,0.8531249761581421,,
,44,20249,,,0.9272222518920898,
0.3714226484298706,45,20299,,,,
0.20414993166923523,45,20349,,,,
0.32775482535362244,45,20399,,,,
0.29375067353248596,45,20449,,,,
0.23411865532398224,45,20499,,,,
0.22550666332244873,45,20549,,,,
0.21718686819076538,45,20599,,,,
0.3054533004760742,45,20649,,,,
0.11433979868888855,45,20699,,,,
,45,20699,0.4423453211784363,0.8618749976158142,,
,45,20699,,,0.9286110997200012,
0.11992800235748291,46,20749,,,,
0.1106204092502594,46,20799,,,,
0.23904384672641754,46,20849,,,,
0.1372549682855606,46,20899,,,,
0.06121613085269928,46,20949,,,,
0.0917498841881752,46,20999,,,,
0.15244026482105255,46,21049,,,,
0.16341526806354523,46,21099,,,,
0.14015156030654907,46,21149,,,,
,46,21149,0.47583016753196716,0.8487499952316284,,
,46,21149,,,0.9319444298744202,
0.394417941570282,47,21199,,,,
0.07269757986068726,47,21249,,,,
0.05560668930411339,47,21299,,,,
0.11805485188961029,47,21349,,,,
0.2520716190338135,47,21399,,,,
0.28636714816093445,47,21449,,,,
0.17134670913219452,47,21499,,,,
0.1609366089105606,47,21549,,,,
0.4909058213233948,47,21599,,,,
,47,21599,0.4946814775466919,0.856249988079071,,
,47,21599,,,0.9334027767181396,
0.18413983285427094,48,21649,,,,
0.23747867345809937,48,21699,,,,
0.1865795999765396,48,21749,,,,
0.11679510027170181,48,21799,,,,
0.19622038304805756,48,21849,,,,
0.23577547073364258,48,21899,,,,
0.13825957477092743,48,21949,,,,
0.1617896854877472,48,21999,,,,
0.16342905163764954,48,22049,,,,
,48,22049,0.48291924595832825,0.856249988079071,,
,48,22049,,,0.9340972304344177,
0.18003085255622864,49,22099,,,,
0.1093493103981018,49,22149,,,,
0.14700426161289215,49,22199,,,,
0.40223702788352966,49,22249,,,,
0.14107725024223328,49,22299,,,,
0.1387437880039215,49,22349,,,,
0.10767949372529984,49,22399,,,,
0.22221294045448303,49,22449,,,,
0.1653756946325302,49,22499,,,,
,49,22499,0.4855964183807373,0.8587499856948853,,
,49,22499,,,0.9374305605888367,
0.06480711698532104,50,22549,,,,
0.3382754921913147,50,22599,,,,
0.07613608986139297,50,22649,,,,
0.32110723853111267,50,22699,,,,
0.1252848207950592,50,22749,,,,
0.07982348650693893,50,22799,,,,
0.393816739320755,50,22849,,,,
0.485724538564682,50,22899,,,,
0.21024896204471588,50,22949,,,,
,50,22949,0.4707058072090149,0.8487499952316284,,
,50,22949,,,0.9397222399711609,
0.09557612240314484,51,22999,,,,
0.1656983345746994,51,23049,,,,
0.1791965663433075,51,23099,,,,
0.08032301068305969,51,23149,,,,
0.07360135018825531,51,23199,,,,
0.13675211369991302,51,23249,,,,
0.2464626133441925,51,23299,,,,
0.34603819251060486,51,23349,,,,
0.094845712184906,51,23399,,,,
,51,23399,0.547467827796936,0.8506249785423279,,
,51,23399,,,0.9438194632530212,
0.054436635226011276,52,23449,,,,
0.5178413391113281,52,23499,,,,
0.11655604094266891,52,23549,,,,
0.21430933475494385,52,23599,,,,
0.14365631341934204,52,23649,,,,
0.2835233509540558,52,23699,,,,
0.12589293718338013,52,23749,,,,
0.07351899147033691,52,23799,,,,
0.042221568524837494,52,23849,,,,
,52,23849,0.5455554127693176,0.8500000238418579,,
,52,23849,,,0.9383333325386047,
0.2606988549232483,53,23899,,,,
0.1594482809305191,53,23949,,,,
0.17356374859809875,53,23999,,,,
0.11894941329956055,53,24049,,,,
0.22845995426177979,53,24099,,,,
0.1255761831998825,53,24149,,,,
0.48540666699409485,53,24199,,,,
0.20541131496429443,53,24249,,,,
0.1862267702817917,53,24299,,,,
,53,24299,0.5190586447715759,0.8456249833106995,,
,53,24299,,,0.9425694346427917,
0.14988484978675842,54,24349,,,,
0.07926801592111588,54,24399,,,,
0.25819623470306396,54,24449,,,,
0.124394990503788,54,24499,,,,
0.08266723901033401,54,24549,,,,
0.12959377467632294,54,24599,,,,
0.0974467396736145,54,24649,,,,
0.0597541444003582,54,24699,,,,
0.1462463140487671,54,24749,,,,
,54,24749,0.5369309782981873,0.8487499952316284,,
,54,24749,,,0.9461110830307007,
0.11275035887956619,55,24799,,,,
0.16625842452049255,55,24849,,,,
0.09990140050649643,55,24899,,,,
0.17091946303844452,55,24949,,,,
0.08604130893945694,55,24999,,,,
0.08816112577915192,55,25049,,,,
0.17679952085018158,55,25099,,,,
0.2915836572647095,55,25149,,,,
0.04897301644086838,55,25199,,,,
,55,25199,0.5319122076034546,0.8606250286102295,,
,55,25199,,,0.9467360973358154,
0.09777356684207916,56,25249,,,,
0.1671375334262848,56,25299,,,,
0.3198517858982086,56,25349,,,,
0.04839203879237175,56,25399,,,,
0.10297244787216187,56,25449,,,,
0.20424610376358032,56,25499,,,,
0.15473318099975586,56,25549,,,,
0.12333835661411285,56,25599,,,,
0.15538765490055084,56,25649,,,,
,56,25649,0.5659303069114685,0.8606250286102295,,
,56,25649,,,0.9481944441795349,
0.16140007972717285,57,25699,,,,
0.09599888324737549,57,25749,,,,
0.07425352931022644,57,25799,,,,
0.21438200771808624,57,25849,,,,
0.13920284807682037,57,25899,,,,
0.26322370767593384,57,25949,,,,
0.25227439403533936,57,25999,,,,
0.1541154831647873,57,26049,,,,
0.07349567860364914,57,26099,,,,
,57,26099,0.5331897735595703,0.8493750095367432,,
,57,26099,,,0.9477083086967468,
0.042559366673231125,58,26149,,,,
0.022653378546237946,58,26199,,,,
0.09716133773326874,58,26249,,,,
0.14082035422325134,58,26299,,,,
0.1586633175611496,58,26349,,,,
0.18410168588161469,58,26399,,,,
0.107542023062706,58,26449,,,,
0.10590755939483643,58,26499,,,,
0.17528249323368073,58,26549,,,,
,58,26549,0.5947740077972412,0.8456249833106995,,
,58,26549,,,0.9489583373069763,
0.08573159575462341,59,26599,,,,
0.058673035353422165,59,26649,,,,
0.2540466785430908,59,26699,,,,
0.1156482994556427,59,26749,,,,
0.12651897966861725,59,26799,,,,
0.11205758154392242,59,26849,,,,
0.10235604643821716,59,26899,,,,
0.022577490657567978,59,26949,,,,
0.04943471401929855,59,26999,,,,
,59,26999,0.6195781826972961,0.8525000214576721,,
,59,26999,,,0.9527778029441833,
0.31943100690841675,60,27049,,,,
0.0697624534368515,60,27099,,,,
0.2278987020254135,60,27149,,,,
0.016567891463637352,60,27199,,,,
0.05976897478103638,60,27249,,,,
0.10243900865316391,60,27299,,,,
0.10749345272779465,60,27349,,,,
0.2082090824842453,60,27399,,,,
0.10450877249240875,60,27449,,,,
,60,27449,0.6355551481246948,0.8587499856948853,,
,60,27449,,,0.9536111354827881,
0.030461832880973816,61,27499,,,,
0.1587982177734375,61,27549,,,,
0.0340377539396286,61,27599,,,,
0.1292782723903656,61,27649,,,,
0.16141411662101746,61,27699,,,,
0.18724757432937622,61,27749,,,,
0.034932661801576614,61,27799,,,,
0.08424060046672821,61,27849,,,,
0.0885840430855751,61,27899,,,,
,61,27899,0.6204550266265869,0.846875011920929,,
,61,27899,,,0.9528472423553467,
0.10810501873493195,62,27949,,,,
0.11017699539661407,62,27999,,,,
0.04137912765145302,62,28049,,,,
0.01863216608762741,62,28099,,,,
0.15278774499893188,62,28149,,,,
0.20083685219287872,62,28199,,,,
0.1848762482404709,62,28249,,,,
0.1581268310546875,62,28299,,,,
0.15608647465705872,62,28349,,,,
,62,28349,0.6831643581390381,0.8443750143051147,,
,62,28349,,,0.9543750286102295,
0.11738613247871399,63,28399,,,,
0.02616734243929386,63,28449,,,,
0.03621700778603554,63,28499,,,,
0.0786500871181488,63,28549,,,,
0.027827490121126175,63,28599,,,,
0.24939970672130585,63,28649,,,,
0.020168114453554153,63,28699,,,,
0.07219897955656052,63,28749,,,,
0.2891022861003876,63,28799,,,,
,63,28799,0.6532483100891113,0.8543750047683716,,
,63,28799,,,0.9580555558204651,
0.07975773513317108,64,28849,,,,
0.04501411318778992,64,28899,,,,
0.050856780260801315,64,28949,,,,
0.020346270874142647,64,28999,,,,
0.12361212819814682,64,29049,,,,
0.06567458808422089,64,29099,,,,
0.056349411606788635,64,29149,,,,
0.06578385084867477,64,29199,,,,
0.1753270924091339,64,29249,,,,
,64,29249,0.6899339556694031,0.8462499976158142,,
,64,29249,,,0.9620833396911621,
0.20604541897773743,65,29299,,,,
0.12455771118402481,65,29349,,,,
0.060572776943445206,65,29399,,,,
0.050143998116254807,65,29449,,,,
0.04664316400885582,65,29499,,,,
0.11387254297733307,65,29549,,,,
0.14044184982776642,65,29599,,,,
0.08093865215778351,65,29649,,,,
0.41411057114601135,65,29699,,,,
,65,29699,0.7197773456573486,0.846875011920929,,
,65,29699,,,0.9622222185134888,
0.06653714925050735,66,29749,,,,
0.06578604876995087,66,29799,,,,
0.057341475039720535,66,29849,,,,
0.07989224791526794,66,29899,,,,
0.1346091628074646,66,29949,,,,
0.0809832438826561,66,29999,,,,
0.20865201950073242,66,30049,,,,
0.053736910223960876,66,30099,,,,
0.11720793694257736,66,30149,,,,
,66,30149,0.7058165669441223,0.8481249809265137,,
,66,30149,,,0.9612500071525574,
0.05442928150296211,67,30199,,,,
0.010518437251448631,67,30249,,,,
0.16619208455085754,67,30299,,,,
0.07821784168481827,67,30349,,,,
0.08770859986543655,67,30399,,,,
0.1364818662405014,67,30449,,,,
0.11571890115737915,67,30499,,,,
0.059795740991830826,67,30549,,,,
0.21705172955989838,67,30599,,,,
,67,30599,0.7420425415039062,0.8518750071525574,,
